code_iris;nom_iris;code_commune;population_18_75;taux_vapotage_quotidien_pct;taux_vapotage_actuel_pct;nb_vapoteurs_quotidiens_estimes;taux_tabagisme_quotidien_pct;vapoteurs_pct_hommes;vapoteurs_pct_femmes;vapoteurs_pct_age_18_29;vapoteurs_pct_age_30_44;vapoteurs_pct_age_45_59;vapoteurs_pct_age_60_74;vapoteurs_pct_dipl_inf_bac;vapoteurs_pct_dipl_bac;vapoteurs_pct_dipl_sup_bac;vapoteurs_pct_actif_occ;vapoteurs_pct_chomeur;vapoteurs_pct_etudiant;vapoteurs_pct_retraite;vapoteurs_pct_autre_inactif;vapoteurs_pct_fumeurs_double_usage;vapoteurs_pct_ex_fumeurs;vapoteurs_pct_jamais_fumeurs;vapoteurs_pct_motif_sevrage;vapoteurs_pct_motif_reduction_sante;vapoteurs_pct_motif_economique;vapoteurs_pct_motif_recreatif;taux_p05;taux_p95
026910201;Europe-Remicourt 1;02691;1572.0;6.2;8.49;97.0;23.42;51.2;48.8;26.6;35.0;26.0;12.4;45.5;19.6;34.8;71.3;11.8;7.0;1.6;8.4;48.0;49.2;2.8;39.3;26.7;20.7;13.3;5.51;6.83
026910202;Europe-Remicourt 2;02691;1068.0;6.07;8.3;65.0;23.3;58.1;41.9;28.4;34.2;22.1;15.3;48.8;24.9;26.3;68.5;10.7;9.5;2.4;8.9;47.9;49.3;2.8;39.2;26.5;20.6;13.7;5.39;6.69
026910203;Europe-Remicourt 3;02691;1250.0;5.86;8.02;73.0;23.39;51.8;48.2;27.6;29.1;26.4;16.9;54.6;25.0;20.5;65.2;12.9;6.9;2.2;12.7;48.0;49.2;2.8;39.2;26.6;20.6;13.5;5.2;6.46
026910204;Europe-Remicourt 4;02691;1058.0;6.44;8.9;68.0;27.47;52.6;47.4;36.4;32.4;21.6;9.6;69.4;21.3;9.3;33.9;23.3;11.2;1.2;30.5;52.0;45.4;2.6;36.6;27.1;20.9;15.4;5.72;7.1
026910205;Europe-Remicourt 5;02691;852.0;6.05;8.32;52.0;27.29;48.4;51.6;30.0;31.1;27.0;11.9;83.0;9.0;8.0;35.5;23.2;7.3;1.7;32.3;51.9;45.6;2.6;37.2;27.4;21.2;14.2;5.37;6.67
026910206;Europe-Remicourt 6;02691;839.0;5.28;7.18;44.0;24.15;48.2;51.8;22.6;24.4;30.1;22.9;77.5;14.3;8.2;43.8;24.0;4.6;3.3;24.4;48.8;48.5;2.7;39.4;27.2;21.0;12.4;4.69;5.82
026910207;Europe-Remicourt 7;02691;1093.0;6.1;8.33;67.0;26.45;51.4;48.6;23.0;35.4;28.2;13.4;72.5;19.4;8.1;44.2;26.1;6.0;2.5;21.2;51.1;46.3;2.6;38.3;27.7;21.4;12.6;5.42;6.72
026910208;Europe-Remicourt 8;02691;1020.0;6.26;8.56;64.0;23.75;55.0;45.0;23.5;35.5;28.7;12.2;44.8;24.1;31.0;70.1;11.1;6.4;1.7;10.7;48.4;48.8;2.8;39.5;27.0;20.9;12.7;5.56;6.9
026910209;Europe-Remicourt 9;02691;1217.0;5.88;8.04;72.0;23.6;54.5;45.5;26.2;30.6;27.4;15.8;57.3;14.6;28.1;62.6;17.6;6.2;2.9;10.7;48.2;49.0;2.8;39.3;26.8;20.7;13.3;5.22;6.48
026910210;Europe-Remicourt 10;02691;227.0;5.55;7.72;13.0;23.76;55.2;44.8;43.8;11.9;29.2;15.1;69.2;14.0;16.8;32.4;18.8;19.0;2.8;27.0;48.4;48.8;2.8;37.7;25.8;20.0;16.5;4.93;6.12
026910301;Isle 1;02691;1531.0;6.88;9.53;105.0;26.84;54.8;45.2;36.3;33.1;24.0;6.7;58.8;21.3;20.0;58.7;17.5;7.6;0.8;15.4;51.4;46.0;2.6;36.9;27.0;20.8;15.3;6.11;7.58
026910302;Isle 2;02691;1332.0;6.28;8.61;84.0;25.27;54.6;45.4;26.9;36.7;24.9;11.5;62.1;18.4;19.6;63.8;12.1;6.4;2.4;15.3;49.9;47.4;2.7;38.4;27.2;21.0;13.4;5.58;6.92
026910303;Isle 3;02691;1791.0;5.64;7.66;101.0;25.1;52.5;47.5;21.8;31.1;27.5;19.7;81.6;12.9;5.5;53.2;23.3;4.1;3.3;16.1;49.8;47.5;2.7;39.0;27.5;21.3;12.3;5.01;6.22
026910304;Isle 4;02691;2519.0;6.29;8.65;158.0;25.63;57.3;42.7;32.3;31.4;24.1;12.2;65.5;20.2;14.3;54.4;19.7;9.3;2.4;14.2;50.3;47.0;2.7;37.7;26.9;20.8;14.6;5.59;6.93
026910401;Saint-Martin-Oestres 1;02691;1742.0;6.19;8.47;108.0;26.07;53.2;46.8;23.5;33.6;30.7;12.2;68.3;17.9;13.8;52.0;21.5;5.0;2.4;19.0;50.7;46.6;2.6;38.4;27.6;21.3;12.7;5.5;6.82
026910402;Saint-Martin-Oestres 2;02691;1409.0;6.46;8.89;91.0;26.29;54.2;45.8;30.9;34.9;24.8;9.5;68.2;16.0;15.8;58.5;19.0;6.2;2.5;13.8;50.9;46.4;2.6;37.6;27.2;21.0;14.3;5.74;7.12
026910403;Saint-Martin-Oestres 3;02691;1511.0;6.13;8.39;93.0;25.04;55.6;44.4;25.8;30.6;30.4;13.2;63.6;18.5;17.9;59.1;17.8;6.2;2.6;14.3;49.7;47.6;2.7;38.6;27.2;21.0;13.2;5.44;6.76
026910501;Vermandois 1;02691;1710.0;6.56;9.01;112.0;26.09;55.1;44.9;28.7;36.5;24.9;9.9;61.6;21.6;16.8;61.8;18.8;6.3;1.8;11.4;50.7;46.6;2.6;37.9;27.2;21.0;13.8;5.83;7.23
026910502;Vermandois 2;02691;912.0;6.47;8.9;59.0;25.88;58.0;42.0;27.9;28.9;33.1;10.1;59.5;17.6;22.9;55.4;23.8;5.7;1.9;13.2;50.5;46.8;2.6;38.0;27.2;21.1;13.7;5.75;7.13
026910503;Vermandois 3;02691;1476.0;6.53;9.0;96.0;27.65;53.9;46.1;29.9;31.9;29.1;9.1;73.0;13.8;13.2;43.5;29.8;5.8;1.3;19.6;52.2;45.2;2.6;37.1;27.5;21.2;14.1;5.8;7.2
026910504;Vermandois 4;02691;1351.0;5.88;8.07;79.0;24.3;54.8;45.2;27.1;25.2;32.9;14.9;67.0;15.8;17.1;59.4;15.5;9.0;2.1;14.0;49.0;48.3;2.7;38.8;26.9;20.8;13.5;5.22;6.48
026910505;Vermandois 5;02691;185.0;7.36;10.35;14.0;30.1;83.2;16.8;57.4;20.2;14.3;8.1;70.7;15.2;14.2;19.4;54.8;9.7;1.6;14.5;54.3;43.2;2.4;34.2;26.6;20.5;18.6;6.54;8.11
026910601;Saint-Jean;02691;2438.0;6.27;8.63;153.0;24.92;55.2;44.8;30.9;32.0;25.8;11.3;61.6;18.4;20.0;63.5;14.4;8.3;2.6;11.3;49.6;47.7;2.7;38.2;26.8;20.7;14.3;5.57;6.91
027220101;Presles 1;02722;1477.0;6.21;8.53;92.0;26.14;53.1;46.9;29.2;33.8;24.5;12.5;69.3;17.0;13.6;41.9;21.6;8.0;2.4;26.1;50.8;46.6;2.6;37.8;27.2;21.0;14.0;5.5;6.87
027220102;Presles 2;02722;1016.0;6.81;9.38;69.0;28.93;57.1;42.9;31.7;38.3;22.2;7.8;78.3;13.4;8.2;34.0;30.3;8.9;1.0;25.8;53.3;44.2;2.5;36.4;27.7;21.4;14.5;6.04;7.53
027220103;Presles 3;02722;1270.0;6.69;9.22;85.0;27.49;53.5;46.5;33.2;34.9;23.1;8.8;74.4;15.8;9.8;45.8;26.2;9.5;1.1;17.3;52.0;45.4;2.6;36.9;27.3;21.1;14.8;5.93;7.4
027220201;Maupas;02722;1139.0;6.15;8.4;70.0;24.74;53.7;46.3;24.4;36.4;24.5;14.7;65.9;17.0;17.2;65.6;16.4;4.0;2.5;11.6;49.4;47.9;2.7;38.9;27.2;21.0;12.9;5.45;6.8
027220301;Longues Baies;02722;1311.0;5.67;7.71;74.0;21.63;54.6;45.4;18.6;30.8;32.0;18.6;48.8;19.8;31.4;75.6;7.1;7.6;3.4;6.3;46.1;51.0;2.9;41.1;26.8;20.8;11.3;5.03;6.27
027220401;Saint-Crépin;02722;1401.0;6.06;8.24;85.0;25.63;53.9;46.1;20.0;35.2;29.4;15.4;70.8;16.3;12.8;46.8;30.6;4.4;2.9;15.2;50.3;47.0;2.7;38.9;27.8;21.5;11.8;5.37;6.7
027220501;Centre 1;02722;1805.0;6.03;8.21;109.0;22.49;52.2;47.8;20.8;33.1;31.1;15.0;44.3;23.1;32.6;74.4;9.7;6.1;2.3;7.5;47.0;50.1;2.8;40.4;26.8;20.8;12.0;5.34;6.67
027220502;Centre 2;02722;1672.0;6.24;8.56;104.0;24.08;54.2;45.8;27.9;30.8;27.7;13.6;51.4;23.9;24.8;58.2;21.9;7.8;1.7;10.4;48.7;48.5;2.7;38.9;26.8;20.7;13.6;5.53;6.9
027220503;Centre 3;02722;1831.0;6.53;8.99;120.0;23.83;56.8;43.2;32.0;35.4;22.1;10.4;44.7;18.1;37.2;68.0;13.1;9.2;1.0;8.7;48.5;48.8;2.8;38.6;26.5;20.5;14.5;5.79;7.22
027220601;Chevreux;02722;1281.0;6.83;9.4;88.0;28.26;54.6;45.4;29.4;37.5;25.2;7.9;70.7;16.7;12.6;38.2;34.2;7.2;1.3;19.1;52.7;44.7;2.5;36.9;27.7;21.4;14.1;6.05;7.55
027220701;Saint-Waast;02722;1532.0;6.38;8.74;98.0;24.58;54.9;45.1;28.3;34.5;24.1;13.0;57.1;21.3;21.6;65.8;18.4;6.2;1.8;7.8;49.3;48.0;2.7;38.6;26.9;20.8;13.7;5.65;7.06
027220801;Saint-Médard;02722;1590.0;6.45;8.86;102.0;25.54;52.5;47.5;26.6;30.4;32.8;10.2;62.2;23.1;14.7;57.2;19.7;7.9;2.0;13.2;50.2;47.1;2.7;38.3;27.2;21.1;13.4;5.72;7.13
027220901;Gare;02722;1597.0;6.39;8.79;102.0;24.5;60.6;39.4;30.9;30.4;26.4;12.2;54.3;18.5;27.2;61.9;17.2;6.8;2.3;11.8;49.2;48.1;2.7;38.4;26.7;20.7;14.3;5.66;7.07
027380101;Quessy Centre;02738;969.0;6.03;8.27;58.0;25.34;55.0;45.0;26.8;32.4;27.6;13.2;70.3;16.9;12.8;63.6;17.1;6.5;2.4;10.4;50.0;47.3;2.7;38.4;27.2;21.0;13.4;5.39;6.65
027380102;Quessy Cité;02738;1006.0;6.39;8.8;64.0;27.7;56.2;43.8;30.0;34.2;26.6;9.3;74.0;18.7;7.3;51.0;19.1;3.8;2.5;23.6;52.2;45.2;2.6;37.0;27.5;21.3;14.2;5.71;7.05
027380201;Vouel;02738;1479.0;5.98;8.2;88.0;25.06;54.0;46.0;25.0;26.1;36.0;12.8;67.9;21.4;10.7;63.8;16.9;5.6;2.6;11.1;49.7;47.6;2.7;38.7;27.2;21.1;13.0;5.34;6.6
027380301;Tergnier 1;02738;1586.0;6.04;8.26;96.0;24.93;54.5;45.5;24.6;33.8;28.7;12.9;61.2;24.1;14.7;63.0;15.5;6.2;2.9;12.4;49.6;47.7;2.7;38.8;27.2;21.1;12.9;5.39;6.67
027380302;Tergnier 2;02738;1710.0;6.27;8.59;107.0;26.96;54.8;45.2;25.3;34.7;29.4;10.6;71.1;18.5;10.4;48.5;27.2;6.7;2.1;15.6;51.6;45.8;2.6;37.8;27.7;21.4;13.1;5.6;6.92
027380401;Fargniers;02738;2380.0;5.92;8.09;141.0;24.92;56.9;43.1;23.6;31.9;30.1;14.4;67.8;19.8;12.4;64.4;16.3;5.4;3.2;10.7;49.6;47.7;2.7;38.9;27.3;21.1;12.7;5.29;6.53
028100102;Avenue de Compiegne;02810;1506.0;5.85;8.02;88.0;24.8;58.6;41.4;26.7;31.7;28.3;13.3;61.8;20.8;17.4;66.7;14.4;5.9;2.6;10.3;49.5;47.8;2.7;38.6;27.0;20.9;13.4;5.24;6.4
028100202;Château;02810;1925.0;5.94;8.15;114.0;24.71;57.2;42.8;26.7;33.9;27.5;11.8;57.8;22.0;20.3;68.5;14.3;6.0;2.6;8.6;49.4;47.9;2.7;38.7;27.0;20.9;13.4;5.32;6.5
028100302;Pisseleux;02810;2168.0;5.87;8.06;127.0;24.28;58.0;42.0;24.3;28.3;35.4;12.0;60.4;21.6;18.0;75.0;10.8;6.7;2.5;5.0;48.9;48.3;2.7;39.1;27.1;21.0;12.9;5.26;6.43
028100401;Vivières;02810;1537.0;6.02;8.3;93.0;26.49;53.9;46.1;30.5;29.7;29.4;10.4;73.5;16.3;10.2;56.7;22.6;6.1;2.0;12.5;51.1;46.3;2.6;37.5;27.2;21.0;14.2;5.39;6.59
030230101;Centre Ville Haut;03023;1458.0;4.48;6.1;65.0;22.22;53.1;46.9;21.9;28.9;30.6;18.6;61.3;18.2;20.5;60.7;17.3;6.8;2.9;12.3;46.7;50.4;2.9;40.4;26.7;20.7;12.2;4.08;4.89
030230102;Centre Ville Bas;03023;1224.0;4.46;6.07;55.0;21.18;53.4;46.6;19.6;27.1;35.0;18.3;50.9;22.0;27.1;69.7;12.9;5.6;3.5;8.4;45.5;51.5;2.9;41.3;26.5;20.6;11.6;4.06;4.87
030230103;Extérieur Haut;03023;1317.0;4.54;6.21;60.0;21.45;56.1;43.9;25.6;27.3;29.2;17.8;50.4;22.0;27.6;66.9;12.5;7.1;3.1;10.3;45.9;51.2;2.9;40.4;26.2;20.3;13.1;4.13;4.96
030230104;Extérieur Bas;03023;1768.0;4.38;5.94;77.0;20.97;55.6;44.4;16.0;30.1;33.7;20.3;52.0;20.5;27.5;72.9;10.5;4.7;3.5;8.4;45.3;51.8;2.9;41.8;26.8;20.8;10.6;3.99;4.78
030820101;1re Zone;03082;1502.0;4.9;6.66;74.0;22.9;57.7;42.3;19.4;29.8;33.2;17.7;62.4;22.2;15.4;73.7;8.4;5.3;3.4;9.3;47.5;49.7;2.8;40.4;27.1;21.0;11.6;4.44;5.4
030820102;2e Zone;03082;1378.0;4.8;6.54;66.0;23.5;57.0;43.0;20.2;26.3;34.5;19.1;68.5;20.8;10.7;62.4;15.7;3.9;3.4;14.5;48.1;49.1;2.8;40.0;27.2;21.0;11.8;4.35;5.29
030820103;3e Zone;03082;1244.0;4.68;6.36;58.0;23.33;55.5;44.5;21.7;27.0;30.4;20.9;72.3;18.6;9.1;58.9;17.7;5.3;3.7;14.5;47.9;49.3;2.8;39.9;27.0;20.9;12.2;4.24;5.16
030950101;Centre Historique;03095;1469.0;5.19;7.16;76.0;24.43;51.5;48.5;32.5;25.8;29.8;12.0;63.7;15.3;21.0;60.5;20.1;5.2;1.3;12.8;49.1;48.2;2.7;38.3;26.6;20.6;14.6;4.71;5.67
030950102;Montbeton-Les Jonchères;03095;1339.0;4.68;6.36;63.0;22.4;56.7;43.3;21.2;26.7;32.3;19.8;58.9;18.2;23.0;60.5;18.3;7.2;3.0;10.9;46.9;50.2;2.8;40.4;26.8;20.8;12.1;4.25;5.11
030950103;Presles-Puybesseau;03095;2068.0;5.23;7.21;108.0;24.29;50.8;49.2;31.6;30.8;26.8;10.7;59.4;20.2;20.4;58.7;18.0;8.8;2.0;12.6;49.0;48.3;2.7;38.4;26.6;20.6;14.4;4.75;5.71
030950105;Champcourt-Zone Industrielle;03095;1464.0;4.53;6.15;66.0;21.5;51.5;48.5;19.4;29.4;31.0;20.1;57.9;19.3;22.8;69.5;10.6;6.4;4.5;9.0;45.9;51.2;2.9;41.1;26.7;20.7;11.6;4.11;4.95
030950106;Zone Verte;03095;1254.0;4.67;6.34;59.0;21.47;55.7;44.3;16.4;28.6;36.2;18.9;53.4;21.5;25.1;79.1;4.8;5.0;3.9;7.2;45.9;51.2;2.9;41.5;26.9;20.9;10.7;4.24;5.1
030950111;Boulaires-Graves-Chambon Étendu;03095;1415.0;4.85;6.62;69.0;22.91;52.0;48.0;24.1;30.4;29.2;16.2;60.2;19.0;20.9;68.4;9.9;5.1;3.1;13.6;47.5;49.7;2.8;39.8;26.7;20.7;12.8;4.4;5.3
031010101;Banlieue;03101;1826.0;4.29;5.83;78.0;21.68;56.2;43.8;17.1;31.7;33.1;18.1;55.5;22.8;21.7;75.4;10.3;4.1;3.0;7.2;46.1;51.0;2.9;41.3;26.9;20.9;10.9;3.89;4.71
031010102;Centre;03101;1939.0;4.28;5.83;83.0;21.99;53.3;46.7;19.9;28.8;34.0;17.3;61.1;20.7;18.2;71.4;12.0;5.6;2.9;8.2;46.5;50.7;2.9;40.8;26.8;20.8;11.7;3.88;4.7
031010103;Campagne;03101;1948.0;4.33;5.88;84.0;21.94;56.6;43.4;18.7;31.2;32.8;17.3;58.3;22.4;19.3;75.1;8.9;4.7;3.0;8.2;46.4;50.7;2.9;40.9;26.8;20.8;11.4;3.93;4.75
031180101;Centre-Est;03118;2027.0;5.03;6.89;102.0;23.9;54.9;45.1;25.8;31.4;30.2;12.7;61.9;19.5;18.5;71.5;12.8;4.4;2.1;9.2;48.5;48.7;2.8;39.2;26.9;20.8;13.2;4.58;5.49
031180102;Centre-Ouest et Extérieurs;03118;1695.0;4.92;6.72;83.0;23.27;56.8;43.2;22.2;34.4;29.4;14.0;59.0;22.0;19.0;72.8;10.0;6.3;2.8;8.1;47.9;49.3;2.8;39.8;27.0;20.9;12.3;4.48;5.37
031850101;Cité Bretonnie-Châtelet-Favières-Conches;03185;1740.0;5.57;7.66;97.0;23.87;56.2;43.8;32.1;28.9;26.2;12.7;50.6;21.7;27.6;63.3;16.2;6.8;1.1;12.6;48.5;48.7;2.8;38.6;26.5;20.5;14.5;5.01;6.13
031850102;Diénat-Forges;03185;1456.0;5.39;7.41;78.0;23.07;54.4;45.6;31.4;31.1;23.8;13.7;49.2;21.8;29.0;63.3;14.4;9.2;2.1;11.0;47.7;49.5;2.8;39.0;26.3;20.4;14.3;4.85;5.93
031850103;Chantoiseau-Faucheroux;03185;929.0;5.5;7.54;51.0;24.12;54.5;45.5;24.9;29.4;32.1;13.6;54.7;24.9;20.4;64.5;20.2;3.5;1.7;10.1;48.8;48.5;2.7;39.1;27.0;20.9;13.0;4.95;6.05
031850104;Fours à Chaux;03185;965.0;4.83;6.59;47.0;22.39;54.9;45.1;25.9;24.8;27.8;21.6;61.4;21.1;17.4;63.2;13.9;3.2;4.6;15.1;46.9;50.2;2.8;39.9;26.4;20.5;13.2;4.34;5.32
031850105;Montcourtais;03185;879.0;5.36;7.33;47.0;24.7;57.7;42.3;23.9;32.5;28.7;14.9;69.6;19.3;11.1;59.2;21.2;6.5;2.9;10.2;49.4;47.9;2.7;39.0;27.2;21.1;12.8;4.82;5.9
031850106;Ville Gozet;03185;1839.0;5.74;7.93;106.0;25.55;56.9;43.1;35.7;29.9;23.6;10.9;62.6;22.2;15.2;55.1;23.3;6.4;2.0;13.1;50.2;47.1;2.7;37.5;26.7;20.6;15.2;5.16;6.32
031850107;Zone Industrielle Blanzat;03185;648.0;5.39;7.43;35.0;25.08;61.4;38.6;33.6;26.4;26.3;13.7;69.2;18.6;12.2;49.7;10.8;11.8;1.5;26.1;49.8;47.6;2.7;37.9;26.7;20.6;14.8;4.85;5.93
031850108;Montgacher-Cordeliers;03185;1566.0;5.56;7.63;87.0;23.85;54.8;45.2;26.8;31.3;29.5;12.4;53.4;21.1;25.5;69.0;17.2;5.2;1.7;7.0;48.5;48.7;2.8;39.1;26.8;20.7;13.4;5.0;6.12
031850109;Châtelard-la Verne-Nerdre;03185;315.0;5.09;6.9;16.0;21.99;61.6;38.4;15.1;28.3;38.0;18.6;48.6;27.3;24.1;72.6;10.5;7.1;2.9;6.9;46.5;50.7;2.9;41.4;27.2;21.1;10.4;4.58;5.6
031850110;Rimard-Marignon;03185;1788.0;5.08;6.91;91.0;21.89;53.4;46.6;17.6;29.5;35.6;17.3;47.9;24.5;27.6;74.9;12.1;3.3;4.0;5.7;46.4;50.8;2.9;41.1;26.9;20.9;11.1;4.57;5.59
031850111;Saint-Jean;03185;1223.0;4.94;6.7;60.0;21.75;53.8;46.2;15.6;29.6;35.7;19.1;50.6;23.0;26.4;71.0;12.9;4.8;4.0;7.3;46.2;50.9;2.9;41.5;27.0;21.0;10.5;4.44;5.44
031850112;Les Iles-Buffon;03185;1360.0;5.43;7.42;74.0;23.81;55.2;44.8;23.4;33.7;28.9;13.9;56.6;23.3;20.1;67.9;11.2;7.6;1.7;11.6;48.5;48.8;2.8;39.4;27.0;20.9;12.6;4.88;5.98
031850113;Fontbouillant;03185;1827.0;5.68;7.89;104.0;25.13;63.7;36.3;41.1;24.7;23.7;10.6;67.2;19.6;13.2;52.8;17.8;15.3;1.9;12.2;49.8;47.5;2.7;37.3;26.3;20.3;16.1;5.11;6.25
031850114;La Caserne-Les Guineberts;03185;2107.0;6.35;8.94;134.0;25.5;66.9;33.1;57.5;18.3;17.2;6.9;59.5;20.7;19.8;84.7;5.2;3.3;1.1;5.7;50.2;47.2;2.7;36.0;25.6;19.8;18.5;5.71;6.99
031850115;Bien Assis;03185;1275.0;5.31;7.26;68.0;25.47;52.2;47.8;23.6;27.9;34.0;14.5;71.2;19.2;9.6;43.2;27.5;6.5;1.8;21.1;50.1;47.2;2.7;38.6;27.4;21.2;12.7;4.78;5.84
031850116;Marais-Villars;03185;989.0;5.16;6.99;51.0;24.21;54.6;45.4;15.2;33.8;34.2;16.8;66.0;21.0;13.0;58.1;16.2;5.0;2.9;17.7;48.9;48.4;2.7;40.2;27.8;21.5;10.4;4.64;5.68
031850117;Viviani-Dunlop;03185;1254.0;5.34;7.3;67.0;25.32;54.0;46.0;25.6;32.0;28.3;14.2;75.9;13.7;10.4;53.7;22.4;5.4;2.6;15.9;50.0;47.3;2.7;38.5;27.3;21.1;13.2;4.8;5.88
031900101;Centre Historique;03190;1451.0;5.92;8.24;86.0;23.65;52.7;47.3;40.9;27.9;24.1;7.1;39.3;22.3;38.4;69.8;14.1;8.4;0.9;6.8;48.3;48.9;2.8;38.0;25.9;20.1;16.0;5.35;6.5
031900102;Centre Moderne;03190;2108.0;5.57;7.7;117.0;23.57;54.9;45.1;34.1;27.9;26.8;11.2;50.3;20.7;29.0;69.5;13.2;6.6;1.9;8.9;48.2;49.0;2.8;38.6;26.3;20.3;14.9;5.04;6.11
031900103;Les Gâteaux;03190;1146.0;5.49;7.52;63.0;23.89;56.3;43.7;27.2;33.9;26.3;12.7;58.5;22.7;18.8;74.1;9.9;4.7;3.1;8.1;48.5;48.7;2.8;39.0;26.8;20.7;13.5;4.96;6.03
031900104;Quartier Nord;03190;1084.0;5.25;7.19;57.0;24.07;53.5;46.5;25.8;27.7;32.2;14.3;66.6;16.5;17.0;61.2;16.9;6.8;2.5;12.6;48.7;48.5;2.7;39.1;26.9;20.8;13.2;4.75;5.76
031900105;Decize Bourgogne;03190;1390.0;5.56;7.68;77.0;23.6;55.1;44.9;33.8;29.7;26.1;10.4;51.0;21.0;28.0;66.3;13.0;8.9;2.8;8.9;48.2;49.0;2.8;38.6;26.3;20.4;14.8;5.03;6.1
031900106;Lyon Gare;03190;1468.0;5.55;7.62;81.0;23.13;55.0;45.0;29.1;33.8;25.2;11.9;43.4;21.8;34.8;71.7;12.1;5.1;2.1;9.0;47.7;49.5;2.8;39.2;26.4;20.5;13.9;5.02;6.09
031900107;Quartier Sud Zone 1;03190;1323.0;5.26;7.18;70.0;24.3;52.9;47.1;22.8;32.4;31.0;13.8;65.2;17.0;17.8;58.5;15.1;7.1;2.3;17.0;49.0;48.3;2.7;39.3;27.2;21.0;12.5;4.75;5.77
031900108;Quartier Sud Zone 2;03190;1895.0;5.58;7.65;106.0;26.66;53.4;46.6;27.6;37.4;24.2;10.8;78.1;11.4;10.5;48.0;24.0;7.4;1.8;18.8;51.3;46.1;2.6;37.7;27.5;21.2;13.6;5.04;6.13
031900109;La Madeleine;03190;1140.0;5.31;7.23;61.0;23.97;56.3;43.7;20.5;36.3;28.1;15.1;64.4;16.5;19.2;71.5;12.0;4.2;2.7;9.6;48.6;48.6;2.8;39.7;27.3;21.1;11.9;4.8;5.83
032540101;Centre-Ouest;03254;1255.0;4.81;6.58;60.0;23.52;56.7;43.3;26.9;28.8;29.3;14.9;64.9;19.7;15.4;70.1;8.7;5.8;2.6;12.8;48.2;49.1;2.8;39.2;26.7;20.7;13.4;4.38;5.29
032540102;Est;03254;2003.0;4.72;6.43;94.0;22.77;55.1;44.9;22.1;31.3;30.1;16.4;60.8;21.3;17.9;75.5;8.1;5.1;3.0;8.3;47.3;49.8;2.8;40.1;26.8;20.8;12.3;4.3;5.19
033100101;Hôtel de Ville;03310;2256.0;5.48;7.6;124.0;23.14;55.2;44.8;40.5;29.6;20.0;9.9;45.8;23.0;31.2;56.3;18.0;12.8;1.2;11.7;47.7;49.5;2.8;38.3;25.8;20.0;16.0;4.94;6.01
033100102;Marché;03310;2246.0;4.87;6.68;109.0;22.17;55.6;44.4;31.8;25.5;24.2;18.4;56.8;19.4;23.8;56.1;21.0;7.9;2.4;12.6;46.7;50.5;2.9;39.5;26.0;20.2;14.4;4.39;5.34
033100103;Denière Les Romains;03310;1952.0;5.36;7.42;105.0;23.52;53.9;46.1;37.9;25.0;24.6;12.4;55.9;25.9;18.1;62.7;16.6;7.5;1.3;11.9;48.2;49.1;2.8;38.3;26.0;20.2;15.5;4.83;5.88
033100104;Les Garets-Bellevue;03310;1242.0;5.39;7.38;67.0;23.57;56.5;43.5;23.8;34.7;29.5;12.0;54.9;23.6;21.5;69.7;13.0;5.7;1.4;10.2;48.2;49.0;2.8;39.5;26.9;20.8;12.7;4.86;5.91
033100105;France et Rosières;03310;1981.0;5.01;6.89;99.0;21.4;52.4;47.6;32.5;27.5;25.7;14.3;43.5;23.6;32.9;61.1;11.5;13.3;1.9;12.2;45.8;51.3;2.9;39.8;25.7;20.0;14.5;4.52;5.49
033100106;Thermal-Vieux Vican;03310;1432.0;4.33;5.89;62.0;18.9;51.6;48.4;28.2;26.7;19.7;25.3;36.2;26.2;37.6;57.5;16.0;13.9;4.5;8.0;42.7;54.2;3.1;41.6;25.2;19.6;13.6;3.9;4.75
033100107;Les Bains-République;03310;2136.0;4.32;5.83;92.0;19.58;50.8;49.2;16.0;28.4;29.8;25.8;44.0;23.4;32.6;63.1;15.6;7.4;4.1;9.9;43.6;53.4;3.0;42.7;26.3;20.5;10.6;3.89;4.74
033100108;Jeanne d'Arc-Stade;03310;1005.0;4.9;6.7;49.0;21.72;55.6;44.4;25.8;29.4;27.4;17.3;50.2;19.2;30.6;65.2;12.1;7.2;1.9;13.6;46.2;51.0;2.9;40.3;26.3;20.4;13.1;4.42;5.37
033100109;Les Ailes;03310;1294.0;5.18;7.12;67.0;24.8;48.2;51.8;30.8;31.8;25.0;12.4;69.8;19.9;10.3;43.0;22.9;9.4;1.6;23.0;49.5;47.8;2.7;38.2;26.8;20.7;14.3;4.67;5.68
033100110;Beauséjour-Les Graves-Les Bartins;03310;1318.0;4.82;6.6;64.0;21.94;51.7;48.3;25.8;22.0;34.2;18.0;58.9;21.3;19.8;65.3;19.0;3.9;3.3;8.4;46.4;50.7;2.9;40.1;26.3;20.4;13.1;4.34;5.29
033210101;Centre Ville;03321;1506.0;4.32;5.9;65.0;21.2;53.5;46.5;23.3;27.7;33.0;16.0;52.3;22.0;25.8;74.5;9.5;7.1;4.4;4.5;45.6;51.5;2.9;40.8;26.3;20.4;12.5;3.91;4.74
033210102;Bellevue-Les Ozières;03321;2614.0;4.45;6.06;116.0;21.76;53.0;47.0;19.9;30.6;34.6;14.9;51.6;23.6;24.8;77.4;7.9;5.2;3.2;6.2;46.2;50.9;2.9;40.9;26.7;20.7;11.7;4.03;4.88
